Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error		
jessewharris/en_ult_pro_book	2022-09-08T17:30:38.064Z	99	en	v2.1.12	0			0				2019-08-14T20:40:40.717Z	2.1.2	7			
joel/en_algn_tit_book	2022-01-11T15:15:19.768Z	100			1			0				2018-05-10T13:43:12.594Z		7			
joel/en_bad_rut_book	2022-01-11T15:15:19.768Z	57			0			0				2019-02-22T21:59:03.025Z		7			
joel/en_oen_2ti_book	2022-01-11T15:15:19.768Z	99	en		0	en	v0.20	0	en	v32	v0.21	2018-05-08T20:27:21.076Z	3.0.1	7			
joel/en_reg_rut_book	2022-01-11T15:15:19.768Z	100	en	v2.1.12	0	en		0	en			2019-10-17T04:59:39.520Z	3.0.2-alpha	7			
joel/en_ult_mrk_book	2022-01-11T15:15:19.768Z	99	en		0	en		0	en			2019-06-13T15:13:32.782Z	2.1.0	7			
joel/en_ult_rut_book	2022-01-11T15:15:19.768Z	53			0			0				2019-02-08T19:11:20.677Z		7			
joel/en_ust_1sa_book	2022-01-11T15:15:19.768Z	39	en		0			0				2019-09-12T02:30:22.480Z	2.0.0	7			
joeldruark/en_ult_1ch_book	2022-09-08T17:30:38.064Z	100	en	v2.1.13	0			0				2019-10-17T14:46:46.397Z	2.1.2	7			
joeldruark/en_ult_1ki_book	2022-09-08T17:30:38.064Z	100	en	v2.1.11	0	en	v2.1.11	0				2019-09-25T17:59:35.038Z	3.0.0	7			
joeldruark/en_ult_1sa_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	hi		0				2021-01-13T13:20:47.492Z	3.0.1	7			
joeldruark/en_ult_2ch_book	2022-09-08T17:30:38.064Z	100	en	v2.1.13	0			0				2019-10-17T14:48:34.387Z	2.1.2	7			
joeldruark/en_ult_2sa_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	hi		0				2019-07-18T12:52:38.179Z	3.0.1	7			
joeldruark/en_ult_amo_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	hi		0				2020-01-09T16:13:10.489Z	3.0.1	7			
joeldruark/en_ult_deu_book	2022-09-08T17:30:38.064Z	6	en	v2.1.14	0	hi		0				2019-10-17T15:13:14.836Z	3.0.1	7			
joeldruark/en_ult_exo_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-07-18T12:51:05.291Z	2.1.1	7			
joeldruark/en_ult_ezk_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	hi		0				2020-12-16T14:38:39.454Z	3.0.1	7			
joeldruark/en_ult_ezr_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v40	v2.1.16	2021-01-22T14:04:15.910Z	3.0.1	7			
joeldruark/en_ult_gen_book	2022-09-08T17:30:38.064Z	98	en	v2.1.12	0			0				2020-04-09T21:53:05.321Z	2.1.2	7			
joeldruark/en_ult_hab_book	2022-09-08T17:30:38.064Z	98	en		0			0				2019-08-12T16:17:24.693Z	2.1.1	7			
joeldruark/en_ult_hag_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-10-17T15:25:16.028Z	2.1.1	7			
joeldruark/en_ult_hos_book	2022-09-08T17:30:38.064Z	1	en		0	hi		0				2019-10-17T15:15:27.808Z	3.0.0	7			
joeldruark/en_ult_isa_book	2022-09-08T17:30:38.064Z	2	en		0	hi		0				2019-09-19T18:18:45.983Z	3.0.1	7			
joeldruark/en_ult_jdg_book	2022-09-08T17:30:38.064Z	97	en		0	en		0				2019-04-26T21:44:40.966Z	2.1.1	7			
joeldruark/en_ult_jol_book	2022-09-08T17:30:38.064Z	99	en		0			0	en	v28	v2.1.12	2019-07-29T21:25:12.580Z	2.1.1	7			
joeldruark/en_ult_jon_book	2022-09-08T17:30:38.064Z	100	en	v2.1.12	0	en	v2.1.12	0	en	v28	v2.1.12	2020-03-20T15:24:00.281Z	2.1.1	7			
joeldruark/en_ult_jos_book	2022-09-08T17:30:38.064Z	97	en		0	en		0	en	v28	v2.1.12	2019-06-13T15:59:21.446Z	2.1.1	7			
joeldruark/en_ult_lam_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	hi		0				2020-08-26T17:44:21.342Z	3.0.1	7			
joeldruark/en_ult_lev_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	en	v2.1.11	0				2019-10-17T15:10:02.457Z	3.0.1	7			
joeldruark/en_ult_mic_book	2022-09-08T17:30:38.064Z	46	en		0	hi		0				2019-07-25T16:57:10.793Z	2.1.1	7			
joeldruark/en_ult_nam_book	2022-09-08T17:30:38.064Z	96	en		0			0				2019-08-12T16:16:17.387Z	2.1.1	7			
joeldruark/en_ult_neh_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v33	v2.1.15	2020-09-16T17:05:24.005Z	3.0.0	7			
joeldruark/en_ult_oba_book	2022-09-08T17:30:38.064Z	95	en	v2.1.12	0			0	en	v28	v2.1.12	2019-08-12T16:15:04.349Z	2.1.2	7			
joeldruark/en_ult_pro_book	2022-09-08T17:30:38.064Z	99	en	v2.1.12	0			0				2019-08-14T20:40:40.717Z	3.0.0	7			
joeldruark/en_ult_rut_book	2022-09-08T17:30:38.064Z	100	en	v2.1.11	0	en		0	en			2020-03-03T14:26:58.897Z	2.1.1	7			
joeldruark/en_ult_zec_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	hi		0				2019-08-21T00:14:06.416Z	3.0.1	7			
joeldruark/en_ult_zep_book	2022-09-08T17:30:38.064Z	2	en		0			0				2019-08-12T16:18:32.650Z	2.1.1	7			
joeldruark/en_ust_1ch_book	2022-09-08T17:30:38.064Z	4	en		0			0				2020-04-19T02:43:19.655Z	2.1.1	7			
joeldruark/en_ust_1ki_book	2022-09-08T17:30:38.064Z	92	en		0	en		0				2019-06-18T20:22:34.679Z	2.1.1	7			
joeldruark/en_ust_1sa_book	2022-09-08T17:30:38.064Z	94	en		0			0				2019-09-12T02:30:22.480Z	2.1.1	7			
joeldruark/en_ust_2ch_book	2022-09-08T17:30:38.064Z	2	en		0			0				2020-04-19T02:44:30.851Z	2.1.1	7			
joeldruark/en_ust_2ki_book	2022-09-08T17:30:38.064Z	91	en		0			0				2019-07-11T13:56:10.596Z	2.1.1	7			
joeldruark/en_ust_amo_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	hi		0				2020-01-14T23:53:54.567Z	3.0.1	7			
joeldruark/en_ust_dan_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-07-10T14:47:47.414Z	2.1.1	7			
joeldruark/en_ust_est_book	2022-09-08T17:30:38.064Z	100	en	v2.1.13	0	en		0	en	v30	v2.1.13	2020-06-16T22:28:31.281Z	2.1.2	7			
joeldruark/en_ust_exo_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-08-05T14:16:59.675Z	2.1.1	7			
joeldruark/en_ust_ezk_book	2022-09-08T17:30:38.064Z	97	en		0			0				2020-04-19T01:29:58.169Z	3.0.0	7			
joeldruark/en_ust_ezr_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	en	v2.1.15	0	en	v40	v2.1.16	2021-01-22T14:10:58.357Z	3.0.1	7			
joeldruark/en_ust_gen_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-07-25T19:53:07.854Z	2.1.1	7			
joeldruark/en_ust_hab_book	2022-09-08T17:30:38.064Z	98	en		0			0				2019-11-18T17:46:15.795Z	2.1.1	7			
joeldruark/en_ust_hag_book	2022-09-08T17:30:38.064Z	97	en		0			0				2020-04-19T01:22:29.593Z	3.0.0	7			
joeldruark/en_ust_isa_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-04-19T01:28:41.356Z	3.0.0	7			
joeldruark/en_ust_jdg_book	2022-09-08T17:30:38.064Z	97	en		0	en		0				2019-06-12T21:38:31.827Z	2.1.1	7			
joeldruark/en_ust_jer_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-04-19T01:31:33.727Z	3.0.0	7			
joeldruark/en_ust_job_book	2022-09-08T17:30:38.064Z	1	en		0			0				2020-04-19T01:27:23.075Z	2.1.1	7			
joeldruark/en_ust_jol_book	2022-09-08T17:30:38.064Z	100	en		0			0	en	v28	v2.1.12	2020-04-19T01:19:01.021Z	3.0.0	7			
joeldruark/en_ust_jon_book	2022-09-08T17:30:38.064Z	98	en	v2.1.12	0			0	en			2020-03-03T14:19:12.007Z	2.1.1	7			
joeldruark/en_ust_jos_book	2022-09-08T17:30:38.064Z	97	en		0	en		0	en	v28	v2.1.12	2019-05-01T21:23:21.766Z	2.1.1	7			
joeldruark/en_ust_lam_book	2022-09-08T17:30:38.064Z	2	en	v2.1.14	0	hi		0				2020-04-19T01:26:19.660Z	3.0.0	7			
joeldruark/en_ust_lev_book	2022-09-08T17:30:38.064Z	96	en		0			0				2019-08-13T16:23:54.774Z	2.1.1	7			
joeldruark/en_ust_mal_book	2022-09-08T17:30:38.064Z	4	en		0	hi		0				2020-04-19T01:17:47.822Z	3.0.0	7			
joeldruark/en_ust_mic_book	2022-09-08T17:30:38.064Z	100	en		0	hi		0				2020-04-15T20:52:27.719Z	3.0.0	7			
joeldruark/en_ust_nam_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:20:03.108Z	3.0.0	7			
joeldruark/en_ust_neh_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-09-19T01:03:21.253Z	3.0.0	7			
joeldruark/en_ust_num_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-09-04T13:50:47.341Z	2.1.1	7			
joeldruark/en_ust_oba_book	2022-09-08T17:30:38.064Z	100	en	v2.1.12	0			0	en	v28	v2.1.12	2020-04-16T23:47:19.798Z	2.1.2	7			
joeldruark/en_ust_pro_book	2022-09-08T17:30:38.064Z	1	en		0			0				2019-11-20T22:36:49.971Z	3.0.0	7			
joeldruark/en_ust_psa_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-03-09T22:45:31.109Z	3.0.0	7			
joeldruark/en_ust_rut_book	2022-09-08T17:30:38.064Z	100	en	v2.1.11	0			0	en			2020-03-03T14:22:39.387Z	2.1.1	7			
joeldruark/en_ust_sng_book	2022-09-08T17:30:38.064Z	100	en		0	hi		0				2020-04-19T01:25:18.923Z	3.0.0	7			
joeldruark/en_ust_zec_book	2022-09-08T17:30:38.064Z	1	en		0	hi		0				2020-04-09T05:52:24.782Z	3.0.0	7			
joeldruark/en_ust_zep_book	2022-09-08T17:30:38.064Z	2	en		0			0				2020-04-19T01:21:17.313Z	3.0.0	7			
JustinBoothby/en_ult_jos_book	2022-09-08T17:30:38.064Z	14			0			0				2019-04-26T21:43:16.451Z		7			
katalakay/en_ult_1ki_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	en	v2.1.11	0				2019-09-25T17:59:35.038Z	3.0.0	7			
katalakay/en_ult_1sa_book	2022-09-08T17:30:38.064Z	98	en	v2.1.14	0	hi		0				2021-01-13T13:20:47.492Z	3.0.0	7			
katalakay/en_ult_deu_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0	hi		0				2019-10-17T15:13:14.836Z	3.0.0	7			
katalakay/en_ult_exo_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-07-18T12:51:05.291Z	2.1.0	7			
katalakay/en_ult_ezk_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0			0				2020-10-27T19:32:27.945Z	3.0.0	7			
katalakay/en_ult_ezr_book	2022-09-08T17:30:38.064Z	10			0			0				2019-04-26T21:45:55.966Z		7			
katalakay/en_ult_gen_book	2022-09-08T17:30:38.064Z	67	en		0			0				2019-07-18T12:50:19.620Z	2.1.0	7			
katalakay/en_ult_isa_book	2022-09-08T17:30:38.064Z	99	en	v2.1.14	0	hi		0				2019-09-19T18:18:45.983Z	3.0.0	7			
katalakay/en_ult_jer_book		100	en	v2.1.15	0	hi		0				2021-11-16T01:54:11.864Z	3.0.1	7			
katalakay/en_ult_job_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0			0				2020-10-05T20:13:51.522Z	3.0.0	7			
katalakay/en_ult_psa_book	2022-09-08T17:30:38.064Z	26	en	v2.1.14	0	hi		0				2021-08-17T21:06:30.427Z	3.0.0	7			
katalakay/en_ult_zec_book	2022-09-08T17:30:38.064Z	100	en	v2.1.14	0			0				2019-08-21T00:14:06.416Z	3.0.0	7			
katalakay/en_ust_1co_book	2022-09-08T17:30:38.064Z	99			0			0				2018-07-31T12:46:13.738Z		6			
katalakay/en_ust_1ki_book	2022-09-08T17:30:38.064Z	99	en	v2.1.14	0	en		0				2019-06-18T20:22:34.679Z	3.0.0	7			
katalakay/en_ust_1pe_book	2022-09-08T17:30:38.064Z	100			0			0				2018-08-09T19:33:38.275Z		7			
katalakay/en_ust_1th_book	2022-09-08T17:30:38.064Z	99			0			0				2018-07-23T12:27:54.669Z		6			
katalakay/en_ust_1ti_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-14T20:18:50.883Z		6			
katalakay/en_ust_2co_book	2022-09-08T17:30:38.064Z	100			0			0				2018-10-16T01:58:02.061Z		6			
katalakay/en_ust_2jn_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-31T13:38:25.654Z		7			
katalakay/en_ust_2ki_book	2022-09-08T17:30:38.064Z	99	en	v2.1.14	0			0				2019-07-11T13:56:10.596Z	3.0.0	7			
katalakay/en_ust_2pe_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-27T15:50:06.067Z		7			
katalakay/en_ust_2th_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-23T12:28:46.141Z		6			
katalakay/en_ust_2ti_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-19T13:20:47.224Z		6			
katalakay/en_ust_3jn_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-31T13:38:59.829Z		7			
katalakay/en_ust_act_book	2022-09-08T17:30:38.064Z	99			0			0				2018-08-21T02:04:21.274Z		7			
katalakay/en_ust_col_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-25T13:08:02.422Z		7			
katalakay/en_ust_deu_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-09-25T01:06:47.493Z	2.0.0	7			
katalakay/en_ust_exo_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-08-05T14:16:59.675Z	2.0.0	7			
katalakay/en_ust_ezk_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-04-19T01:29:58.169Z	2.1.0	7			
katalakay/en_ust_ezr_book	2022-09-08T17:30:38.064Z	100			0			0				2019-05-01T21:12:26.890Z		7			
katalakay/en_ust_gal_book	2022-09-08T17:30:38.064Z	99			0			0				2018-07-26T15:45:38.472Z		7			
katalakay/en_ust_gen_book	2022-09-08T17:30:38.064Z	99	en		0			0				2019-07-25T19:53:07.854Z	2.1.0	7			
katalakay/en_ust_hab_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-11-18T17:46:15.795Z	2.0.0	7			
katalakay/en_ust_hag_book	2022-09-08T17:30:38.064Z	97	en		0			0				2020-04-19T01:22:29.593Z	2.1.0	7			
katalakay/en_ust_heb_book	2022-09-08T17:30:38.064Z	99			0			0				2018-10-16T01:58:42.466Z		6			
katalakay/en_ust_isa_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:28:41.356Z	2.1.0	7			
katalakay/en_ust_jas_book	2022-09-08T17:30:38.064Z	100			0			0				2018-10-16T01:57:04.381Z		7			
katalakay/en_ust_jer_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-04-19T01:31:33.727Z	2.1.0	7			
katalakay/en_ust_job_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:27:23.075Z	2.1.0	7			
katalakay/en_ust_jol_book	2022-09-08T17:30:38.064Z	100	en		0			0	en	v28	v2.1.12	2020-04-19T01:19:01.021Z	2.1.0	7			
katalakay/en_ust_jos_book	2022-09-08T17:30:38.064Z	100			0			0				2019-05-01T21:23:21.766Z		7			
katalakay/en_ust_jud_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-25T20:43:23.945Z		7			
katalakay/en_ust_lam_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:26:19.660Z	2.1.0	7			
katalakay/en_ust_lev_book	2022-09-08T17:30:38.064Z	97	en		0			0				2019-08-13T16:23:54.774Z	2.0.0	7			
katalakay/en_ust_luk_book	2022-09-08T17:30:38.064Z	99			0			0				2018-08-20T20:19:05.636Z		7			
katalakay/en_ust_mal_book	2022-09-08T17:30:38.064Z	100	en		0	hi		0				2020-04-19T01:17:47.822Z	2.1.0	7			
katalakay/en_ust_mat_book	2022-09-08T17:30:38.064Z	99			0			0				2018-09-04T06:14:05.049Z		7			
katalakay/en_ust_mic_book	2022-09-08T17:30:38.064Z	100	en		0	hi		0				2020-04-15T20:52:27.719Z	2.1.0	7			
katalakay/en_ust_nam_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:20:03.108Z	2.1.0	7			
katalakay/en_ust_num_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-09-04T13:50:47.341Z	2.0.0	7			
katalakay/en_ust_php_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-22T01:13:06.414Z		7			
katalakay/en_ust_pro_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-11-20T22:36:49.971Z	2.0.0	7			
katalakay/en_ust_psa_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-03-09T22:45:31.109Z	2.1.0	7			
katalakay/en_ust_rev_book	2022-09-08T17:30:38.064Z	99			0			0				2018-08-13T21:56:29.142Z		7			
katalakay/en_ust_rom_book	2022-09-08T17:30:38.064Z	99			0			0				2018-07-31T16:21:40.549Z		7			
katalakay/en_ust_sng_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:25:18.923Z	2.1.0	7			
katalakay/en_ust_zec_book	2022-09-08T17:30:38.064Z	99	en		0			0				2020-04-09T05:52:24.782Z	2.1.0	7			
katalakay/en_ust_zep_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-04-19T01:21:17.313Z	2.1.0	7			
kiranjagdhane17/en_ult_eph_book	2022-09-08T17:30:38.064Z	99	en	v0.14	0			0				2021-08-11T06:47:29.133Z	3.0.1	7			
klnickell/en_ust_1co_book	2022-09-08T17:30:38.064Z	22			0			0				2018-07-31T12:46:13.738Z		6			
klnickell/en_ust_2co_book	2022-09-08T17:30:38.064Z	16			0			0				2018-10-16T01:58:02.061Z		6			
klnickell/en_ust_phm_book	2022-09-08T17:30:38.064Z	96			0			0				2018-07-25T12:26:42.888Z		6			
klnickell/en_ust_rev_book	2022-09-08T17:30:38.064Z	98			0			0				2018-08-13T21:56:29.142Z		7			
laurag/en_ult_2sa_book	2022-09-08T17:30:38.064Z	99	en	v2.1.14	0			0				2019-07-18T12:52:38.179Z	3.0.0	7			
laurag/en_ult_jer_book	2022-09-08T17:30:38.064Z	37	en	v2.1.17	0	hi		0				2020-10-09T01:51:00.466Z	3.0.1	7			
laurag/en_ust_gen_book	2022-09-08T17:30:38.064Z	22	en		0			0				2019-07-25T19:53:07.854Z	2.1.0	7			
lrsallee/en_ult_1ch_book		100	en		0			0				2022-04-14T18:03:51.703Z	3.1.0	7			
lrsallee/en_ult_1co_book	2022-09-08T17:30:38.064Z	100	en	v0.22	42	en	v0.22	0				2021-10-13T20:03:16.269Z	3.0.1	7			
lrsallee/en_ult_1ki_book		99	en		0			0				2022-04-14T18:00:49.547Z	3.1.0	7			
lrsallee/en_ult_1pe_book	2022-09-08T17:30:38.064Z	100	en	v0.21	0			0				2021-08-13T14:57:00.230Z	3.0.1	7			
lrsallee/en_ult_1sa_book		99	en		0			0	en	v58	v2.1.23	2022-04-14T17:58:27.102Z	3.1.0	7			
lrsallee/en_ult_1th_book		100	en	v0.29	0			0				2022-08-23T14:46:41.530Z	3.2.0	7			
lrsallee/en_ult_2ch_book		100	en		0			0				2022-04-14T18:04:53.133Z	3.1.0	7			
lrsallee/en_ult_2co_book		100	en	v0.27	0			0				2022-07-20T20:18:43.783Z	3.2.0	7			
lrsallee/en_ult_2ki_book		99	en		0			0				2022-04-14T18:45:25.736Z	3.1.0	7			
lrsallee/en_ult_2pe_book	2022-01-11T15:15:19.768Z	100	en	v0.21	0			0				2021-08-17T21:11:03.826Z	3.0.1	7			
lrsallee/en_ult_2sa_book		99	en		0			0				2022-04-14T17:59:33.042Z	3.1.0	7			
lrsallee/en_ult_act_book	2022-09-08T17:30:38.064Z	100	en	v0.21	0			0				2021-08-17T13:09:36.384Z	3.0.1	7			
lrsallee/en_ult_amo_book		100	en		0			0				2022-04-20T15:43:58.216Z	3.1.0	7			
lrsallee/en_ult_col_book		100	en	v0.22	0			0				2022-02-01T21:49:44.262Z	3.0.2	7			
lrsallee/en_ult_dan_book		100	en	v2.1.23	0			0				2022-05-19T18:53:33.916Z	3.1.0	7			
lrsallee/en_ult_deu_book		100	en		0			0				2022-04-22T14:40:35.541Z	3.1.0	7			
lrsallee/en_ult_ecc_book		100			0			0				2022-07-07T16:29:40.339Z	3.2.0	7			
lrsallee/en_ult_exo_book		100			0			0				2022-07-07T18:29:24.756Z	3.2.0	7			
lrsallee/en_ult_ezk_book		100	en		0			0				2022-04-20T15:36:21.679Z	3.1.0	7			
lrsallee/en_ult_gal_book	2022-01-11T15:15:19.768Z	100	en	v0.21	0			0				2021-08-18T18:46:37.589Z	3.0.1	7			
lrsallee/en_ult_hab_book		93	en	v2.1.23	0			0				2022-04-20T15:47:47.451Z	3.1.0	7			
lrsallee/en_ult_hag_book		100	en	v2.1.23	0			0				2022-04-20T15:50:09.832Z	3.1.0	7			
lrsallee/en_ult_heb_book		100	en	v0.25	0			0				2022-03-11T16:03:49.069Z	3.2.0	7			
lrsallee/en_ult_hos_book		100	en	v2.1.23	0			0				2022-05-10T14:18:57.391Z	3.1.0	7			
lrsallee/en_ult_isa_book		100	en		0			0				2022-05-10T15:28:53.546Z	3.1.0	7			
lrsallee/en_ult_jdg_book		97	en	v2.1.23	0			0				2022-04-14T17:52:13.461Z	3.1.0	7			
lrsallee/en_ult_jer_book		38	en		0			0				2022-05-10T15:38:23.541Z	3.1.0	7			
lrsallee/en_ult_jhn_book	2022-01-11T15:15:19.768Z	99	en	v0.22	0			0				2021-11-09T19:56:17.144Z	3.0.1	7			
lrsallee/en_ult_job_book		100	en	v2.1.25	0			0				2022-07-07T16:26:49.929Z	3.2.0	7			
lrsallee/en_ult_jol_book		99	en		0			0	en	v58	v2.1.23	2022-04-20T15:42:49.332Z	3.1.0	7			
lrsallee/en_ult_jos_book		100	en		0			0	en	v58	v2.1.23	2022-04-14T17:50:17.165Z	3.1.0	7			
lrsallee/en_ult_jud_book	2022-01-11T15:15:19.768Z	100	en	v0.21	0			0				2021-08-18T15:15:52.685Z	3.0.1	7			
lrsallee/en_ult_lam_book		96	en	v2.1.23	0			0				2022-04-20T15:34:56.182Z	3.1.0	7			
lrsallee/en_ult_lev_book		99	en	v2.1.23	0			0				2022-04-14T17:40:24.956Z	3.1.0	7			
lrsallee/en_ult_luk_book	2022-01-11T15:15:19.768Z	99	en	v0.22	0			0				2021-09-29T13:42:29.282Z	3.0.1	7			
lrsallee/en_ult_mal_book		100	en	v2.1.23	0			0				2022-05-10T16:05:19.265Z	3.1.0	7			
lrsallee/en_ult_mat_book		100	en	v0.28	0			0				2022-08-15T19:06:19.181Z	3.2.0	7			
lrsallee/en_ult_nam_book		96	en	v2.1.23	0			0				2022-04-20T15:46:18.321Z	3.1.0	7			
lrsallee/en_ult_num_book		100	en	v2.1.23	0			0				2022-05-10T14:32:22.798Z	3.1.0	7			
lrsallee/en_ult_psa_book		99	en		0			0				2022-05-20T14:27:50.910Z	3.1.0	7			
lrsallee/en_ult_rom_book	2022-09-08T17:30:38.064Z	100	en	v0.22	0			0				2021-09-10T14:13:15.383Z	3.0.1	7			
lrsallee/en_ult_rut_book		100	en	v2.1.23	0			0				2022-02-02T20:29:07.648Z	3.1.0	7			
lrsallee/en_ult_sng_book		100	en	v2.1.23	0			0				2022-05-10T15:22:33.968Z	3.1.0	7			
lrsallee/en_ult_zec_book		100	en	v2.1.23	0			0				2022-04-20T15:51:27.351Z	3.1.0	7			
lrsallee/en_ult_zep_book		100	en	v2.1.23	0			0				2022-05-10T15:55:43.580Z	3.1.0	7			
lrsallee/en_ust_1ch_book	2022-01-11T15:15:19.768Z	4	en		0	hi		0				2021-07-20T19:45:38.799Z	3.0.1	7			
lrsallee/en_ust_1co_book		99			0			0				2022-07-15T14:51:47.486Z	3.2.0	7			
lrsallee/en_ust_1pe_book	2022-09-08T17:30:38.064Z	100	en		0			0				2021-07-20T19:35:26.977Z	3.0.1	7			
lrsallee/en_ust_1sa_book	2022-01-11T15:15:19.768Z	1	en	v2.1.17	0	hi		0				2021-07-20T19:37:42.073Z	3.0.1	7			
lrsallee/en_ust_1th_book		97	en	v0.23	0			0				2022-02-16T18:36:33.352Z	3.1.0	7			
