Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error		
lrsallee/en_ust_2co_book		99	en	v0.27	0			0				2022-08-03T18:02:31.848Z	3.2.0	7			
lrsallee/en_ust_2pe_book	2022-01-11T15:15:19.768Z	100	en		0			0				2021-08-30T14:55:10.101Z	3.0.1	7			
lrsallee/en_ust_2th_book		100	en		0			0				2022-01-03T15:55:46.350Z	3.0.1	7			
lrsallee/en_ust_col_book	2022-09-08T17:30:38.064Z	18	en		0			0				2021-09-29T21:05:37.472Z	3.0.1	7			
lrsallee/en_ust_gal_book	2022-01-11T15:15:19.768Z	15	en		0			0				2021-07-20T19:41:34.711Z	3.0.1	7			
lrsallee/en_ust_heb_book		99	en	v0.29	0			0				2022-08-31T21:19:45.369Z	3.3.0	7			
lrsallee/en_ust_jhn_book	2022-01-11T15:15:19.768Z	97	en		0			0				2021-11-09T19:55:27.359Z	3.0.1	7			
lrsallee/en_ust_jos_book	2022-01-11T15:15:19.768Z	97	en		0			0	en	v44	v2.1.17	2021-07-20T19:44:12.764Z	3.0.1	7			
lrsallee/en_ust_jud_book	2022-01-11T15:15:19.768Z	23	en		0			0				2021-07-20T19:43:16.818Z	3.0.1	7			
lrsallee/en_ust_luk_book	2022-01-11T15:15:19.768Z	99	en	v0.22	0			0				2021-09-29T13:49:14.822Z	3.0.1	7			
lrsallee/en_ust_mat_book		97	en		0			0				2022-05-25T13:25:48.904Z	3.1.0	7			
lrsallee/en_ust_mrk_book		94	en		0			0				2022-04-13T13:15:46.281Z	3.1.0	7			
lrsallee/en_ust_phm_book	2022-01-11T15:15:19.768Z	100	en	v0.22	0	en	v0.14	0	en	v33	v0.14	2021-06-28T17:30:11.448Z	3.0.1	7			
lrsallee/en_ust_php_book	2022-09-08T17:30:38.064Z	100	en	v0.21	0			0				2021-08-20T14:46:20.753Z	3.0.1	7			
lrsallee/en_ust_rev_book		97	en		0			0				2022-03-08T19:14:21.215Z	3.1.0	7			
man_vgm/en_vts_exo_book	2022-09-08T17:30:38.064Z	92	en	v2.1.15	0	hi		0				2020-11-24T09:01:07.856Z	3.0.1	7			
manny_colon/en_ust_act_book	2022-09-08T17:30:38.064Z	99	en	v0.14	0			0				2021-06-18T15:40:12.043Z	3.0.1	7			
manny_colon/en_xxx_jos_book	2022-09-08T17:30:38.064Z	97	en		0			0	en	v44	v2.1.17	2021-07-20T19:44:12.764Z	3.0.1	7			
manny_colon/en_zzz_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0	en	v26	v0.12	2020-03-03T19:46:49.595Z	2.1.1	7			
MattCarlton/en_ult_gen_book		95	en	v2.1.23	0	hi	v2.1.15	0				2021-03-09T21:47:43.491Z	3.1.0	7			
MattCarlton/en_ust_gen_book		99	en	v2.1.23	0	hi	v2.1.15	0				2019-07-25T19:53:07.854Z	3.1.0	7			
mtijerina/en_ult_est_book	2022-09-08T17:30:38.064Z	100	en		0	en		0				2019-06-13T14:55:37.748Z	2.0.0	7			
mtijerina/en_ult_exo_book	2022-09-08T17:30:38.064Z	43	en		0			0				2019-07-18T12:51:05.291Z	2.0.0	7			
mtijerina/en_ult_neh_book	2022-09-08T17:30:38.064Z	100			0			0				2019-04-26T21:47:08.489Z	1.1.4	7			
Mukesh_Parte/en_mgst_2pe_book		100	en	v0.22	0			0				2022-03-24T13:48:42.039Z	3.0.1	7			
NateKreider/en_ust_2th_book		100	en	v0.22	99	en	v0.22	100	en	v54	v0.22	2022-01-03T15:55:46.350Z	3.0.2	7	unmatched tn checks found, 		
NateKreider/en_ust_mat_book		98	en	v0.29	0			0				2022-05-25T13:25:48.904Z	3.3.0	7			
NateKreider/en_ust_mrk_book		95	en	v0.24	0			0				2022-04-13T13:15:46.281Z	3.2.0	7			
NathanKreider/en_ust_2th_book		100	en	v0.22	99	en	v0.22	100	en	v54	v0.22	2022-01-03T15:55:46.350Z	3.0.2	7			
photonomad0/en_abcd_act_book	2022-09-08T17:30:38.064Z	99			0			0				2018-08-21T20:12:11.646Z		6			
photonomad0/en_algn_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-05-10T13:43:12.594Z		6			
photonomad0/en_mine_1ti_book	2022-09-08T17:30:38.064Z	5			0			0				2018-07-10T14:31:26.145Z		6			
photonomad0/en_mine_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-05-10T13:43:12.594Z		5			
photonomad0/en_tstg_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-05-10T13:43:12.594Z		6			
photonomad0/en_tsth_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-05-10T13:43:12.594Z		6			
photonomad0/en_ulb_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-05-10T13:43:12.594Z		5			
photonomad0/en_ult_1ki_book	2022-09-08T17:30:38.064Z	30	en		0			0				2019-09-25T17:59:35.038Z	2.0.0	7			
photonomad0/en_ult_1pe_book	2022-09-08T17:30:38.064Z	99			0			0				2018-06-20T16:23:42.037Z		6			
photonomad0/en_ult_tit_book		69	en	v0.28	0	en	v0.28	0	en	v64_Door43-Catalog	v0.26	2018-05-10T13:43:12.594Z	3.3.0	7			
photonomad0/en_ust_gal_book	2022-09-08T17:30:38.064Z	16	en	v0.21	0	en	v0.22	0				2021-07-20T19:41:34.711Z	3.1.0	7			
photonomad0/en_ust_luk_book	2022-09-08T17:30:38.064Z	99			0			0				2019-06-25T21:01:23.436Z	1.1.4	7			
photonomad0/en_ust_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2019-07-08T14:18:07.017Z	1.1.4	7			
photonomad0/en_ustz_gal_book		15	en	v0.22	0	en	v0.22	0	en	v57_Door43-Catalog	v0.22	2021-07-20T19:41:34.711Z	3.2.0	7			
photonomad0/en_zzzz_gal_book	2022-09-08T17:30:38.064Z	100			0			0				2018-05-15T20:17:32.393Z		7			
photonomad1/en_edit_phm_book	2022-09-08T17:30:38.064Z	73	en	v0.12	7	en	v0.12	20	en	v32	v0.13	2019-07-18T17:27:45.693Z	3.0.0	7	unmatched tn checks found, 		
photonomad1/en_prct_tit_book	2022-09-08T17:30:38.064Z	4	en		59			0	en			2018-03-15T21:51:47.555Z	2.1.0	7	duplicate tw selections found, 		
photonomad1/en_reg_exo_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-12-04T11:52:18.012Z	2.1.0	7			
photonomad1/en_ult1_rut_book	2022-09-08T17:30:38.064Z	96	en		96	en		46	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
photonomad1/en_ult_1ki_book	2022-09-08T17:30:38.064Z	30	en		0			0				2019-09-25T17:59:35.038Z	2.0.0	7			
photonomad1/en_ult_1ti_book	2022-09-08T17:30:38.064Z	100	en	v0.15	67	en	v0.14	73	en	v49	v0.21	2020-09-19T15:28:31.027Z	3.0.2	7			
photonomad1/en_ult_3jn_book	2022-09-08T17:30:38.064Z	100	en		100	en		72	en			2019-08-01T15:14:39.307Z	2.2.0	7			
photonomad1/en_ult_jon_book	2022-09-08T17:30:38.064Z	100	en		88	en		75	en			2019-06-13T15:08:30.339Z	2.0.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ult_neh_book	2022-09-08T17:30:38.064Z	98	en	v2.1.12	0	en		0	en	v28	v2.1.12	2019-04-26T21:47:08.489Z	2.2.0	7			
photonomad1/en_ult_rut_book	2022-09-08T17:30:38.064Z	100	en		84	en		40	en			2019-06-11T19:35:14.527Z	2.0.0	7	unmatched tn checks found, 		
photonomad1/en_ultz_jon_book	2022-09-08T17:30:38.064Z	100	en		90	en		50	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ultz_rut_book	2022-09-08T17:30:38.064Z	96	en		96	en		46	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
photonomad1/en_ulzt_jon_book	2022-09-08T17:30:38.064Z	100	en		90	en		50	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ulzz_jon_book	2022-09-08T17:30:38.064Z	100	en		90	en		50	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
photonomad1/en_ust_jon_book	2022-09-08T17:30:38.064Z	100	en		0	en		0	en			2019-06-26T13:22:29.928Z	2.0.0	7			
photonomad1/en_wata_mat_book	2022-09-08T17:30:38.064Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.1.0	7			
photonomad1/en_wats_mat_book	2022-09-08T17:30:38.064Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.1.0	7			
photonomad1/en_watz_mat_book	2022-09-08T17:30:38.064Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.1.0	7			
photonomad1/en_zzz_jhn_book	2022-09-08T17:30:38.064Z	99	en		0	en		0	en			2019-11-19T12:42:25.253Z	2.1.0	7			
pjoakes/en_udb_1th_book	2022-09-08T17:30:38.064Z	81			0			0				2017-12-07T15:41:28.055Z		7			
pjoakes/en_ult_2ti_book	2022-09-08T17:30:38.064Z	100	en	v0.14	0			0				2021-02-12T22:05:52.005Z	3.0.1	7			
pjoakes/en_ult_3jn_book	2022-09-08T17:30:38.064Z	94	en		98	en		100	en			2020-01-29T20:11:02.320Z	2.1.0	7			
pjoakes/en_ult_col_book	2022-09-08T17:30:38.064Z	100			0			0				2018-06-15T18:40:42.051Z		6			
pjoakes/en_ult_eph_book	2022-09-08T17:30:38.064Z	98			0			0				2018-05-31T19:50:41.525Z		6			
pjoakes/en_ult_est_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-10-21T13:57:47.853Z	3.0.0	7			
pjoakes/en_ult_ezr_book	2022-09-08T17:30:38.064Z	99	en	v2.1.20	0			0	en	v47	v2.1.20	2021-06-22T17:04:17.620Z	3.0.1	7			
pjoakes/en_ult_jon_book	2022-09-08T17:30:38.064Z	100	en		54	en		61	en			2019-06-13T15:08:30.339Z	2.1.0	7	duplicate tn migrations found, unmatched tn checks found, 		
pjoakes/en_ult_jud_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-16T15:52:25.379Z		6			
pjoakes/en_ult_mrk_book	2022-09-08T17:30:38.064Z	100			0			0				2019-04-10T20:18:07.796Z		7			
pjoakes/en_ult_oba_book	2022-09-08T17:30:38.064Z	100	en	v2.1.17	0			0	en	v44	v2.1.17	2021-03-29T14:37:24.384Z	3.0.1	7			
pjoakes/en_ult_rut_book	2022-09-08T17:30:38.064Z	100	en		84	en		33	en			2019-06-11T19:35:14.527Z	2.1.0	7	unmatched tn checks found, 		
pjoakes/en_ult_tit_book	2022-09-08T17:30:38.064Z	100	en	v0.12	0	en	v0.12	0	en	v28	v0.12	2017-10-22T17:24:10.826Z	2.1.2	7			
pjoakes/en_ust_1jn_book	2022-09-08T17:30:38.064Z	99	en	v0.20	0			0				2021-06-23T19:03:51.655Z	3.0.1	7			
pjoakes/en_ust_1ki_book	2022-09-08T17:30:38.064Z	2			0			0				2019-06-18T20:22:34.679Z	1.1.4	7			
pjoakes/en_ust_1ti_book	2022-09-08T17:30:38.064Z	100	en	v0.14	0			0				2020-11-06T16:37:11.303Z	3.0.1	7			
pjoakes/en_ust_2jn_book	2022-09-08T17:30:38.064Z	100	en	v0.18	0			0				2021-03-30T20:59:59.953Z	3.0.1	7			
pjoakes/en_ust_2ki_book	2022-09-08T17:30:38.064Z	1			0			0				2019-07-11T13:56:10.596Z		7			
pjoakes/en_ust_2sa_book	2022-09-08T17:30:38.064Z	1	en		0			0				2019-10-16T22:07:16.880Z	2.0.0	7			
pjoakes/en_ust_2th_book		100	en	v0.27	0			0				2022-06-16T21:36:21.696Z	3.1.0	7			
pjoakes/en_ust_2ti_book	2022-09-08T17:30:38.064Z	100	en	v0.14	0			0				2020-12-18T15:38:08.411Z	3.0.1	7			
pjoakes/en_ust_3jn_book	2022-09-08T17:30:38.064Z	100	en		0	en		0	en			2020-01-29T20:13:47.657Z	2.1.0	7			
pjoakes/en_ust_col_book	2022-09-08T17:30:38.064Z	18			0			0				2018-07-25T13:08:02.422Z		5			
pjoakes/en_ust_dan_book	2022-09-08T17:30:38.064Z	1			0			0				2019-07-10T14:47:47.414Z		7			
pjoakes/en_ust_deu_book	2022-09-08T17:30:38.064Z	2	en		0			0				2019-09-25T01:06:47.493Z	2.0.0	7			
pjoakes/en_ust_eph_book	2022-09-08T17:30:38.064Z	99	en	v0.12	0	en		0	en	v30	v0.12	2020-04-30T16:05:28.509Z	2.1.2	7			
pjoakes/en_ust_est_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0	en		0	en	v30	v2.1.13	2020-06-16T22:28:31.281Z	3.0.0	7			
pjoakes/en_ust_exo_book	2022-09-08T17:30:38.064Z	1			0			0				2019-08-05T14:16:59.675Z	1.1.4	7			
pjoakes/en_ust_ezr_book	2022-09-08T17:30:38.064Z	100	en	v2.1.20	0			0	en	v45	v2.1.17	2021-04-07T15:26:36.578Z	3.0.1	7			
pjoakes/en_ust_ezr_old_book	2022-09-08T17:30:38.064Z	100			0			0				2019-05-01T21:12:26.890Z	1.1.4	7			
pjoakes/en_ust_gal_book	2022-09-08T17:30:38.064Z	15			0			0				2018-07-26T15:45:38.472Z		5			
pjoakes/en_ust_jon_book	2022-09-08T17:30:38.064Z	100	en		0			0	en			2020-03-03T14:19:12.007Z	2.1.0	7			
pjoakes/en_ust_jos_book	2022-09-08T17:30:38.064Z	100			0			0				2019-05-01T21:23:21.766Z		7			
pjoakes/en_ust_jud_book	2022-09-08T17:30:38.064Z	23			0			0				2018-07-25T20:43:23.945Z		5			
pjoakes/en_ust_lev_book	2022-09-08T17:30:38.064Z	2			0			0				2019-08-13T16:23:54.774Z	1.1.4	7			
pjoakes/en_ust_luk_book	2022-09-08T17:30:38.064Z	99	en	v0.12	0	en	v0.12	0	en	v28	v0.12	2020-02-05T22:13:43.796Z	2.1.2	7			
pjoakes/en_ust_mrk_book	2022-09-08T17:30:38.064Z	52			0			0				2018-08-10T19:37:09.499Z		7			
pjoakes/en_ust_neh_book	2022-09-08T17:30:38.064Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-10-20T14:52:46.093Z	3.0.0	7			
pjoakes/en_ust_num_book	2022-09-08T17:30:38.064Z	17	en		0			0				2019-09-04T13:50:47.341Z	2.0.0	7			
pjoakes/en_ust_oba_book	2022-09-08T17:30:38.064Z	100	en	v2.1.17	0			0	en	v44	v2.1.17	2021-03-08T17:46:51.415Z	3.0.1	7			
pjoakes/en_ust_phm_book	2022-09-08T17:30:38.064Z	100			0			0				2018-07-25T12:26:42.888Z		7			
pjoakes/en_ust_rut_book	2022-09-08T17:30:38.064Z	98	en		0			0	en			2020-01-31T23:03:01.712Z	2.1.0	7			
pjoakes/en_ust_tit_book	2022-09-08T17:30:38.064Z	100	en	v0.12	96	en	v0.12	80	en	v30	v0.12	2019-07-08T14:18:07.017Z	2.1.2	7	unmatched tn checks found, 		
Pradeep_Kaki/en_ust_2ti_book	2022-09-08T17:30:38.064Z	99	en	v0.21	0			0				2021-08-14T13:14:39.338Z	3.0.0	7			
qa1/en_ult_3jn_book	2022-09-08T17:30:38.064Z	88	en		100	en		100	en			2019-08-01T15:14:39.307Z	2.1.0	7			
qa1/en_ult_luk_book	2022-09-08T17:30:38.064Z	100	en		6	en		0	en			2019-06-13T15:16:21.716Z	2.0.0	7			
qa11/en_ult_2jn_book	2022-09-08T17:30:38.064Z	100	en		0	en		0	en			2019-12-04T19:03:53.952Z	2.0.0	7			
qa99/en_aaa_tit_book	2022-09-08T17:30:38.064Z	6			0			0				2018-08-23T14:56:01.311Z		6			
qa99/en_aaaa_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-12-18T01:44:02.619Z	2.1.0	7			
qa99/en_bbbb_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-12-18T01:44:02.619Z	2.1.0	7			
qa99/en_edit_tit_book	2022-09-08T17:30:38.064Z	98			0			0				2019-01-15T20:59:30.361Z		7			
qa99/en_full_tit_book	2022-09-08T17:30:38.064Z	100			7			0				2019-01-15T20:38:39.738Z		7			
qa99/en_locl_gal_book	2022-09-08T17:30:38.064Z	1			0			0				2018-12-10T16:17:58.452Z		7			
qa99/en_numb_gal_book	2022-09-08T17:30:38.064Z	1			0			0				2019-01-08T20:16:40.657Z		7			
qa99/en_oldg_act_book	2022-09-08T17:30:38.064Z	99			0			0				2019-03-11T13:56:34.259Z		7			
qa99/en_prct_tit_book	2022-09-08T17:30:38.064Z	4			99			0				2018-03-15T21:51:47.555Z		6			
qa99/en_rset_gal_book	2022-09-08T17:30:38.064Z	1			0			0				2019-01-08T20:26:09.905Z		7			
qa99/en_test_act_book	2022-09-08T17:30:38.064Z	99			0			0				2019-03-08T04:25:14.008Z		7			
qa99/en_test_tit_book	2022-09-08T17:30:38.064Z	2			8			0				2018-10-24T13:03:50.544Z		7			
qa99/en_ult_1pe_book	2022-09-08T17:30:38.064Z	97			0			0				2018-06-20T16:23:42.037Z		6			
qa99/en_ult_act_book	2022-09-08T17:30:38.064Z	99			0			0				2019-03-08T15:53:55.393Z		7			
qa99/en_ultt_rut_book	2022-09-08T17:30:38.064Z	100			0			0				2019-04-11T15:47:04.751Z		7			
qa99/en_yyyy_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-08-23T20:52:29.425Z		6			
ramosdr/en_ult_job_book		100	en	v2.1.29	0			0				2022-07-07T16:26:49.929Z	3.2.0	7			
rba/en_kjv_mat_book	2022-09-08T17:30:38.064Z	100			0			0						6			
richmahn/en_aaa_act_book	2022-09-08T17:30:38.064Z	100			0			0				2018-06-08T20:16:01.266Z		5			
richmahn/en_aaa_tit_book	2022-09-08T17:30:38.064Z	6			1			0				2017-10-13T12:39:09.311Z		6			
richmahn/en_aaaa_act_book	2022-09-08T17:30:38.064Z	100			0			0				2018-06-08T20:16:01.266Z		5			
richmahn/en_abb_act_book	2022-09-08T17:30:38.064Z	100			0			0				2018-06-08T20:16:01.266Z		6			
richmahn/en_ult_1ti_book	2022-09-08T17:30:38.064Z	100	en	v0.13	95	en	v0.13	0	en	v32	v0.13	2020-07-28T15:22:29.982Z	3.0.0	7			
richmahn/en_ult_rev_book	2022-09-08T17:30:38.064Z	100			0			0				2019-06-13T15:54:18.611Z	1.1.4	7			
richmahn/en_ult_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2018-04-23T21:53:45.767Z		6			
richmahn/en_ult_tit_book_rich	2022-09-08T17:30:38.064Z	100	en		95	en		94	en			2019-06-13T15:45:09.790Z	2.0.0	7	unmatched tn checks found, 		
richmahn/en_ulta_1sa_book	2022-09-08T17:30:38.064Z	98	en	v2.1.14	0	hi		0				2021-01-13T13:20:47.492Z	3.0.0	7			
richmahn/en_ulta_act_book	2022-09-08T17:30:38.064Z	100	en		0	en		0	en			2019-06-13T15:19:59.954Z	2.1.0	7			
richmahn/en_ultb_1sa_book	2022-09-08T17:30:38.064Z	98	en	v2.1.15	0	hi		0				2021-01-25T04:37:57.523Z	3.0.1	7			
richmahn/en_ultc_act_book	2022-09-08T17:30:38.064Z	100	en		0	en		0	en			2019-06-13T15:19:59.954Z	2.1.0	7			
richqa/en_ust_php_book	2022-09-08T17:30:38.064Z	100	en	v0.21	0			1	en	v33	v0.14	2021-08-20T14:46:20.753Z	3.0.1	7			
RichTestOrg/en_ult_jos_book	2022-09-08T17:30:38.064Z	100	en		0	en		0				2019-06-13T15:59:21.446Z	2.0.0	7			
RobH/en_ult_rev_book	2022-09-08T17:30:38.064Z	71			0			0				2018-06-29T13:23:05.062Z		6			
RobH/en_ust_1jn_book	2022-09-08T17:30:38.064Z	97			0			0				2018-08-01T18:15:32.347Z		7			
RobH/en_ust_1sa_book	2022-09-08T17:30:38.064Z	94	en		0			0				2019-09-12T02:30:22.480Z	2.1.0	7			
RobH/en_ust_ecc_book	2022-09-08T17:30:38.064Z	95	en	v2.1.13	0			0				2020-03-19T02:27:49.029Z	2.1.2	7			
RobH/en_ust_jdg_book	2022-09-08T17:30:38.064Z	100	en		0			0				2019-06-12T21:38:31.827Z	2.0.0	7			
RobH/en_ust_jhn_book	2022-09-08T17:30:38.064Z	98			0			0				2018-08-10T23:31:23.469Z		7			
RobH/en_ust_mrk_book	2022-09-08T17:30:38.064Z	97			0			0				2018-08-10T19:37:09.499Z		7			
royalsix/en_jay_2ti_book	2022-09-08T17:30:38.064Z	100			3			0				2018-12-12T21:04:26.230Z		7			
royalsix/en_mct_tit_book	2022-09-08T17:30:38.064Z	0			0			6				2017-10-13T12:39:09.311Z		7			
royalsix/en_mcz_tit_book	2022-09-08T17:30:38.064Z	0			0			6				2017-10-13T12:39:09.311Z		7			
royalsix/en_test_phm_book	2022-09-08T17:30:38.064Z	88			0			0				2019-06-27T19:44:29.512Z	1.2.0	7			
royalsix/en_ult_rev_book	2022-09-08T17:30:38.064Z	99			0			0				2019-06-13T15:54:18.611Z	1.2.0	7			
RoyalSix1/en_hid_tit_book	2022-09-08T17:30:38.064Z	0			1			0				2018-06-06T20:22:06.427Z		6			
Samuel_Kim/en_ulb_3jn_book	2022-01-11T15:15:19.768Z	7	en	v0.19	0	en		0	en	v45	v0.19	2021-05-02T05:03:11.841Z	3.0.1	7			
scottpbayer/en_ult_mic_book	2022-09-08T17:30:38.064Z	49			0			0				2019-07-25T16:57:10.793Z	1.1.4	7			
SethAdcock/en_ust_rev_book		98	en	v0.24	0			0	en	v58	v0.23	2022-03-08T19:14:21.215Z	3.2.0	7			
stephenwunrow/en_ust_1co_book		100	en	v0.27	0			0				2022-07-15T14:51:47.486Z	3.2.0	7			
stephenwunrow/en_ust_col_book		100	en	v0.23	0			0				2022-02-24T18:31:55.289Z	3.1.0	7			
stephenwunrow/en_ust_heb_book		99	en	v0.29	0			0				2022-08-31T21:19:45.369Z	3.3.0	7			
sunilkasbe/en_ust_jas_book	2022-09-08T17:30:38.064Z	97	en	v0.22	0			0				2021-10-25T07:06:30.964Z	3.0.1	7			
SuzannaSmith/en_ult_1sa_book	2022-09-08T17:30:38.064Z	21	en		0			0				2019-07-18T12:52:00.503Z	2.1.0	7			
TANUJA.G/en_glt_luk_book	2022-09-08T17:30:38.064Z	99	en	v0.22	0			0	en	v54	v0.22	2021-10-25T14:52:18.892Z	3.0.1	7			
tc0.10.1/en_done_mrk_book	2022-09-08T17:30:38.064Z	3			0			0				2018-09-27T13:33:29.144Z		6			
tc0.10.1/en_dten_mrk_book	2022-09-08T17:30:38.064Z	3			0			0				2018-09-27T13:33:29.144Z		6			
tc0.10.1/en_dten_tit_book	2022-09-08T17:30:38.064Z	80			1			0				2018-09-27T15:10:03.271Z		6			
tc0.10.1/en_ult_mrk_book	2022-09-08T17:30:38.064Z	2			0			0				2018-09-27T13:33:29.144Z		7			
tc0.10.1/en_ult_tit_book	2022-09-08T17:30:38.064Z	80			1			0				2018-09-27T15:10:03.271Z		7			
tc01/en_alck_tit_book	2022-09-08T17:30:38.064Z	94			0			0				2018-07-27T14:02:12.487Z	2.0.0	7			
tc01/en_all_tit_book	2022-09-08T17:30:38.064Z	100	en	v0.12	0			1	en	v32	v0.13	2020-05-26T15:58:45.243Z	3.0.0	7			
tc01/en_allb_tit_book	2022-09-08T17:30:38.064Z	100	en	v0.12	0			1	en	v32	v0.13	2020-05-26T15:58:45.243Z	3.0.0	7			
tc01/en_bbbb_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_clt_tit_book	2022-09-08T17:30:38.064Z	98			0			0				2019-06-13T15:51:23.651Z	1.2.0	7			
tc01/en_dddd_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_dddx_tit_book	2022-09-08T17:30:38.064Z	100	en		0			1	en			2020-05-16T00:12:03.181Z	2.2.0	7	unmatched tn checks found, 		
tc01/en_dual_act_book	2022-09-08T17:30:38.064Z	99			1			0				2019-03-19T00:02:07.087Z		7			
tc01/en_edit_1co_book	2022-09-08T17:30:38.064Z	99	en		0	en		0				2020-02-06T18:14:59.763Z	2.1.0	7			
tc01/en_edit_phm_book	2022-09-08T17:30:38.064Z	81	en		8	en		32	en			2019-07-18T17:27:45.693Z	2.2.0	7	unmatched tn checks found, 		
tc01/en_eeee_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_fff_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-07-23T20:50:17.848Z	3.0.0	7			
tc01/en_ffff_tit_book	2022-09-08T17:30:38.064Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_full_tit_book	2022-09-08T17:30:38.064Z	100			0			0				2019-01-28T20:38:35.600Z		7			
